interaction_id,user_id,content_id,interaction_type,interaction_date
I065476,U15057,A00875,share,2024-07-20 00:00:00
I065477,U13636,A13440,like,2024-07-16 00:00:00
I065478,U30856,A17909,share,2024-05-18 00:00:00
I065479,U25298,A08855,like,2024-01-17 00:00:00
I065480,U15875,N09104,like,2024-08-15 00:00:00
I065481,U11350,N09935,save_favorite,2024-08-04 00:00:00
I065482,U37360,A14330,like,2024-03-20 00:00:00
I065483,U21727,A03275,comment,2024-06-26 00:00:00
I065484,U31759,A12065,comment,2024-07-28 00:00:00
I065485,U32294,N12024,like,2024-03-24 00:00:00
I065486,U19184,A15858,comment,2024-03-17 00:00:00
I065487,U20057,A04445,like,2024-08-20 00:00:00
I065488,U06011,A04821,like,2024-06-24 00:00:00
I065489,U36939,N06024,share,2024-07-20 00:00:00
I065490,U26632,A22141,comment,2024-03-02 00:00:00
I065491,U17410,A22478,like,2024-08-07 00:00:00
I065492,U39010,N13286,save_favorite,2024-06-08 00:00:00
I065493,U34403,N01123,like,2024-07-29 00:00:00
I065494,U33537,A06024,like,2024-06-05 00:00:00
I065495,U24620,N03668,like,2024-05-25 00:00:00
I065496,U17494,N02831,save_favorite,2024-06-20 00:00:00
I065497,U19717,A05771,comment,2024-08-13 00:00:00
I065498,U13581,N14559,like,2024-03-01 00:00:00
I065499,U21763,A05814,like,2024-06-17 00:00:00
I065500,U03346,A12737,share,2024-08-02 00:00:00
I065501,U21594,N10892,like,2024-07-27 00:00:00
I065502,U20224,A07621,comment,2024-06-09 00:00:00
I065503,U30937,A06239,like,2024-06-09 00:00:00
I065504,U30441,A09563,like,2024-07-10 00:00:00
I065505,U14243,A01957,share,2024-05-31 00:00:00
I065506,U13286,A03230,comment,2024-06-12 00:00:00
I065507,U11835,N05688,like,2024-06-01 00:00:00
I065508,U27814,A04022,like,2024-06-26 00:00:00
I065509,U35481,A23444,comment,2024-04-27 00:00:00
I065510,U12943,A09131,like,2024-08-19 00:00:00
I065511,U28481,N09546,share,2024-02-23 00:00:00
I065512,U39279,N05265,like,2024-07-08 00:00:00
I065513,U30747,A11634,comment,2024-02-22 00:00:00
I065514,U28450,A07495,like,2024-07-13 00:00:00
I065515,U07147,A15228,like,2024-06-13 00:00:00
I065516,U20319,A21856,like,2024-07-17 00:00:00
I065517,U11036,N09044,like,2024-06-14 00:00:00
I065518,U08263,N09308,like,2024-08-07 00:00:00
I065519,U38475,A15818,like,2024-08-05 00:00:00
I065520,U10610,N00622,like,2024-06-17 00:00:00
I065521,U37125,N06915,like,2024-03-21 00:00:00
I065522,U16680,N06595,like,2024-07-07 00:00:00
I065523,U33348,N07542,like,2024-07-22 00:00:00
I065524,U23145,A22402,like,2024-08-20 00:00:00
I065525,U06534,A05194,comment,2024-07-23 00:00:00
I065526,U39551,N14690,save_favorite,2024-08-15 00:00:00
I065527,U10210,A21243,comment,2024-07-21 00:00:00
I065528,U11844,A09083,like,2024-07-29 00:00:00
I065529,U17724,A05327,comment,2024-08-20 00:00:00
I065530,U14475,A20027,comment,2024-08-20 00:00:00
I065531,U05991,N02252,like,2024-08-03 00:00:00
I065532,U25491,A08642,comment,2024-06-18 00:00:00
I065533,U03274,A24181,like,2024-04-18 00:00:00
I065534,U26892,A08180,like,2024-04-28 00:00:00
I065535,U07358,N06007,like,2024-06-14 00:00:00
I065536,U13376,A23525,like,2024-06-28 00:00:00
I065537,U03559,A04557,comment,2024-02-11 00:00:00
I065538,U38264,N01546,like,2024-06-29 00:00:00
I065539,U10253,A09555,comment,2024-03-08 00:00:00
I065540,U34610,N05952,save_favorite,2024-07-17 00:00:00
I065541,U05686,A20703,comment,2024-06-20 00:00:00
I065542,U12686,A11419,like,2024-03-19 00:00:00
I065543,U13554,A03560,like,2024-08-15 00:00:00
I065544,U37801,A16454,comment,2024-07-17 00:00:00
I065545,U30627,A04752,comment,2024-07-30 00:00:00
I065546,U39204,N02632,save_favorite,2024-07-12 00:00:00
I065547,U10857,A22294,comment,2024-07-18 00:00:00
I065548,U19484,N03412,save_favorite,2024-04-28 00:00:00
I065549,U30411,N13489,like,2024-07-15 00:00:00
I065550,U35112,A09966,comment,2024-07-22 00:00:00
I065551,U21379,N02746,share,2024-03-29 00:00:00
I065552,U24026,N11151,like,2024-04-06 00:00:00
I065553,U22985,N09213,save_favorite,2024-04-05 00:00:00
I065554,U21183,A21081,like,2024-07-13 00:00:00
I065555,U34459,N07652,like,2024-01-31 00:00:00
I065556,U37906,A17614,like,2024-07-17 00:00:00
I065557,U34817,A18095,comment,2024-03-09 00:00:00
I065558,U13754,A22405,like,2024-02-12 00:00:00
I065559,U11270,A05698,like,2024-06-19 00:00:00
I065560,U29143,N04159,like,2024-04-01 00:00:00
I065561,U24227,A17756,comment,2024-05-05 00:00:00
I065562,U37700,A06499,like,2024-08-03 00:00:00
I065563,U03618,A06320,like,2024-08-13 00:00:00
I065564,U13246,N06985,share,2024-08-18 00:00:00
I065565,U16258,N05854,save_favorite,2024-08-19 00:00:00
I065566,U13683,A16268,comment,2024-03-12 00:00:00
I065567,U22909,A07985,like,2024-08-04 00:00:00
I065568,U36691,A22362,like,2024-08-05 00:00:00
I065569,U20477,A04517,comment,2024-08-11 00:00:00
I065570,U37266,A24941,comment,2024-08-05 00:00:00
I065571,U08135,N10127,share,2024-04-11 00:00:00
I065572,U20586,A04645,like,2024-07-26 00:00:00
I065573,U19994,A05571,comment,2024-05-28 00:00:00
I065574,U18502,N07132,save_favorite,2024-04-27 00:00:00
I065575,U13661,A16732,like,2024-06-29 00:00:00
I065576,U13623,A15597,comment,2024-07-03 00:00:00
I065577,U11683,A06256,like,2024-08-01 00:00:00
I065578,U13587,A10737,like,2024-04-07 00:00:00
I065579,U05601,N08861,share,2024-06-22 00:00:00
I065580,U32498,A16235,comment,2024-05-10 00:00:00
I065581,U20063,N06305,save_favorite,2024-08-07 00:00:00
I065582,U30257,N04656,like,2024-07-07 00:00:00
I065583,U36726,N00628,like,2024-07-05 00:00:00
I065584,U37470,N12195,share,2024-08-04 00:00:00
I065585,U21561,A10197,like,2024-06-02 00:00:00
I065586,U38570,A13639,like,2024-02-28 00:00:00
I065587,U37608,A00782,like,2024-05-11 00:00:00
I065588,U18774,A00351,like,2024-03-31 00:00:00
I065589,U31949,A17863,like,2024-03-07 00:00:00
I065590,U22474,A12905,share,2024-05-27 00:00:00
I065591,U06428,A12626,like,2024-06-22 00:00:00
I065592,U18871,A10785,like,2024-05-28 00:00:00
I065593,U29886,A16160,comment,2024-07-09 00:00:00
I065594,U35517,N10912,save_favorite,2024-04-25 00:00:00
I065595,U30762,A15754,comment,2024-07-01 00:00:00
I065596,U34049,A16683,comment,2024-07-07 00:00:00
I065597,U34619,A08970,like,2024-06-01 00:00:00
I065598,U03529,A13853,comment,2024-03-11 00:00:00
I065599,U39918,A14997,like,2024-05-24 00:00:00
I065600,U26111,N10372,like,2024-04-29 00:00:00
I065601,U05664,A04853,like,2024-04-07 00:00:00
I065602,U26485,A14977,comment,2024-07-12 00:00:00
I065603,U05971,A16287,share,2024-04-20 00:00:00
I065604,U07810,A12266,comment,2024-08-11 00:00:00
I065605,U12997,A24654,comment,2024-08-07 00:00:00
I065606,U20692,A03626,comment,2024-02-20 00:00:00
I065607,U22185,A23098,like,2024-07-30 00:00:00
I065608,U23007,A19136,share,2024-07-22 00:00:00
I065609,U17438,A02322,share,2024-07-12 00:00:00
I065610,U12781,N01589,like,2024-02-16 00:00:00
I065611,U37502,A09503,comment,2024-06-13 00:00:00
I065612,U18924,A04232,like,2024-08-17 00:00:00
I065613,U39906,A05275,comment,2024-06-29 00:00:00
I065614,U26584,A09702,like,2024-04-12 00:00:00
I065615,U04351,A04910,comment,2024-07-03 00:00:00
I065616,U33017,A15086,like,2024-08-19 00:00:00
I065617,U35337,A23543,comment,2024-06-18 00:00:00
I065618,U33196,A06160,like,2024-06-21 00:00:00
I065619,U15547,N05279,share,2024-01-18 00:00:00
I065620,U12845,A03021,like,2024-07-03 00:00:00
I065621,U13335,A05863,like,2024-07-19 00:00:00
I065622,U15542,A11204,like,2024-07-14 00:00:00
I065623,U16348,A12669,like,2024-05-22 00:00:00
I065624,U06113,N01868,like,2024-03-27 00:00:00
I065625,U39542,N01409,save_favorite,2024-07-17 00:00:00
I065626,U22291,N11817,like,2024-06-21 00:00:00
I065627,U06228,A20889,share,2024-08-05 00:00:00
I065628,U05584,A00198,like,2024-04-02 00:00:00
I065629,U05227,N11580,like,2024-05-06 00:00:00
I065630,U14223,A06876,like,2024-06-30 00:00:00
I065631,U32367,A08354,comment,2024-06-05 00:00:00
I065632,U21044,A09353,like,2024-08-15 00:00:00
I065633,U35353,A07496,share,2024-08-12 00:00:00
I065634,U11033,A23375,comment,2024-06-07 00:00:00
I065635,U25522,A07933,comment,2024-08-19 00:00:00
I065636,U02729,N04672,like,2024-06-02 00:00:00
I065637,U13969,N08675,like,2024-04-08 00:00:00
I065638,U03390,A23750,comment,2024-07-25 00:00:00
I065639,U05371,A11130,like,2024-08-08 00:00:00
I065640,U10384,A11758,like,2024-03-08 00:00:00
I065641,U27000,A01532,share,2024-05-03 00:00:00
I065642,U18040,A17323,comment,2024-07-27 00:00:00
I065643,U03803,A20298,like,2024-05-13 00:00:00
I065644,U07813,A12938,like,2024-03-21 00:00:00
I065645,U15440,A10744,share,2024-03-24 00:00:00
I065646,U09306,A04371,comment,2024-04-27 00:00:00
I065647,U18988,N08935,like,2024-06-18 00:00:00
I065648,U27410,A22374,comment,2024-07-17 00:00:00
I065649,U23073,N12144,save_favorite,2024-06-12 00:00:00
I065650,U23920,N09694,like,2024-08-13 00:00:00
I065651,U15797,N11025,like,2024-03-08 00:00:00
I065652,U25410,A03369,like,2024-07-17 00:00:00
I065653,U08817,N03155,like,2024-08-05 00:00:00
I065654,U32437,A13853,comment,2024-06-15 00:00:00
I065655,U03438,A14422,like,2024-07-18 00:00:00
I065656,U32631,A17076,like,2024-05-16 00:00:00
I065657,U17922,A20099,comment,2024-05-09 00:00:00
I065658,U38508,N04931,like,2024-07-13 00:00:00
I065659,U39048,N02166,like,2024-03-26 00:00:00
I065660,U23580,A24008,like,2024-07-09 00:00:00
I065661,U31902,N04168,save_favorite,2024-07-02 00:00:00
I065662,U22973,A12814,comment,2024-06-09 00:00:00
I065663,U17327,N06755,like,2024-07-09 00:00:00
I065664,U04866,A11933,share,2024-02-26 00:00:00
I065665,U29201,N02777,save_favorite,2024-07-31 00:00:00
I065666,U03657,A18509,like,2024-08-11 00:00:00
I065667,U34335,A06571,like,2024-06-08 00:00:00
I065668,U05887,A15835,like,2024-07-19 00:00:00
I065669,U35916,A03924,comment,2024-03-26 00:00:00
I065670,U08577,A13881,like,2024-05-22 00:00:00
I065671,U37282,N12897,like,2024-08-19 00:00:00
I065672,U12592,N08640,save_favorite,2024-06-23 00:00:00
I065673,U32502,A03452,comment,2024-07-02 00:00:00
I065674,U26965,N13170,like,2024-08-13 00:00:00
I065675,U14978,A21682,comment,2024-06-25 00:00:00
I065676,U09653,N03886,like,2024-08-17 00:00:00
I065677,U10644,A16144,comment,2024-08-13 00:00:00
I065678,U07419,A08865,like,2024-08-07 00:00:00
I065679,U28566,N10982,like,2024-05-10 00:00:00
I065680,U07740,A22891,share,2024-05-16 00:00:00
I065681,U36689,A22464,comment,2024-04-26 00:00:00
I065682,U02679,A23358,comment,2024-08-20 00:00:00
I065683,U16502,A21283,like,2024-08-13 00:00:00
I065684,U16221,N07367,like,2024-06-24 00:00:00
I065685,U06901,N10715,like,2024-03-30 00:00:00
I065686,U07007,A17375,share,2024-03-13 00:00:00
I065687,U13082,N14631,like,2024-07-22 00:00:00
I065688,U37795,A18121,share,2024-08-20 00:00:00
I065689,U22562,N10119,like,2024-07-08 00:00:00
I065690,U05604,A24895,share,2024-08-15 00:00:00
I065691,U04091,A24410,like,2024-04-09 00:00:00
I065692,U09458,A06438,share,2024-08-20 00:00:00
I065693,U23671,N02870,save_favorite,2024-07-24 00:00:00
I065694,U17151,A03817,comment,2024-03-10 00:00:00
I065695,U35413,N09181,save_favorite,2024-07-02 00:00:00
I065696,U17930,A22071,comment,2024-06-21 00:00:00
I065697,U38944,A07139,comment,2024-05-21 00:00:00
I065698,U35185,N08560,like,2024-07-06 00:00:00
I065699,U17921,N01263,like,2024-08-17 00:00:00
I065700,U31293,A09156,like,2024-08-19 00:00:00
I065701,U33864,A01010,like,2024-08-11 00:00:00
I065702,U35537,A17854,comment,2024-08-08 00:00:00
I065703,U09609,A16423,like,2024-03-25 00:00:00
I065704,U21236,N05531,save_favorite,2024-06-08 00:00:00
I065705,U38672,A12621,like,2024-08-20 00:00:00
I065706,U29513,N04470,share,2024-03-12 00:00:00
I065707,U23572,A11190,comment,2024-05-06 00:00:00
I065708,U16923,A15259,like,2024-08-03 00:00:00
I065709,U38322,N06562,save_favorite,2024-06-25 00:00:00
I065710,U29887,N03852,like,2024-06-13 00:00:00
I065711,U23727,A10705,like,2024-08-14 00:00:00
I065712,U17289,A07851,like,2024-07-27 00:00:00
I065713,U35009,A17942,like,2024-06-06 00:00:00
I065714,U11992,A21456,comment,2024-07-23 00:00:00
I065715,U33754,A21529,like,2024-08-18 00:00:00
I065716,U12495,A24321,share,2024-07-07 00:00:00
I065717,U03531,N01151,share,2024-08-04 00:00:00
I065718,U32981,N11878,like,2024-07-28 00:00:00
I065719,U06995,N05969,like,2024-02-03 00:00:00
I065720,U17276,A03800,like,2024-07-23 00:00:00
I065721,U13482,N10753,save_favorite,2024-08-20 00:00:00
I065722,U24506,A06411,like,2024-08-11 00:00:00
I065723,U30188,N08289,share,2024-06-28 00:00:00
I065724,U08722,N09622,save_favorite,2024-07-09 00:00:00
I065725,U24428,A06349,comment,2024-06-20 00:00:00
I065726,U02694,N02567,like,2024-06-06 00:00:00
I065727,U34753,A17263,like,2024-08-16 00:00:00
I065728,U04368,A06015,like,2024-08-11 00:00:00
I065729,U08543,A05091,like,2024-05-08 00:00:00
I065730,U12215,N05524,like,2024-07-19 00:00:00
I065731,U32300,N04550,like,2024-02-04 00:00:00
I065732,U29248,N00735,like,2024-07-22 00:00:00
I065733,U26587,A17262,comment,2024-08-07 00:00:00
I065734,U23263,A04365,like,2024-04-11 00:00:00
I065735,U10752,A02687,like,2024-08-19 00:00:00
I065736,U26045,A11263,like,2024-04-29 00:00:00
I065737,U17058,A01270,like,2024-04-28 00:00:00
I065738,U39076,N00342,like,2024-06-26 00:00:00
I065739,U23393,A12937,comment,2024-06-18 00:00:00
I065740,U34685,N13466,like,2024-04-08 00:00:00
I065741,U13441,N03601,like,2024-07-02 00:00:00
I065742,U14733,N02116,like,2024-03-04 00:00:00
I065743,U30545,A12362,like,2024-05-20 00:00:00
I065744,U15832,N01906,share,2024-08-01 00:00:00
I065745,U36490,A09564,share,2024-02-19 00:00:00
I065746,U07186,A08986,like,2024-07-04 00:00:00
I065747,U04156,A14447,like,2024-07-08 00:00:00
I065748,U32052,A11795,comment,2024-08-10 00:00:00
I065749,U25300,N05359,like,2024-05-20 00:00:00
I065750,U14960,N04170,like,2024-07-10 00:00:00
I065751,U23131,A05350,like,2024-08-16 00:00:00
I065752,U27136,A06071,like,2024-08-17 00:00:00
I065753,U37767,A11691,like,2024-08-03 00:00:00
I065754,U28404,N02359,like,2024-08-10 00:00:00
I065755,U04120,N11532,save_favorite,2024-05-21 00:00:00
I065756,U04328,A12080,comment,2024-06-12 00:00:00
I065757,U09831,A18559,like,2024-06-12 00:00:00
I065758,U04682,N04817,like,2024-06-10 00:00:00
I065759,U19080,A15712,like,2024-06-11 00:00:00
I065760,U02708,A12643,comment,2024-06-28 00:00:00
I065761,U07694,N02536,like,2024-03-11 00:00:00
I065762,U23108,A04374,share,2024-06-20 00:00:00
I065763,U18158,A08268,like,2024-08-13 00:00:00
I065764,U16830,A01316,like,2024-06-26 00:00:00
I065765,U17832,A04360,like,2024-04-14 00:00:00
I065766,U12192,N11305,like,2024-03-13 00:00:00
I065767,U03363,A04345,like,2024-07-05 00:00:00
I065768,U30272,A17287,like,2024-06-25 00:00:00
I065769,U32962,N04417,share,2024-08-08 00:00:00
I065770,U21127,N03777,like,2024-07-31 00:00:00
I065771,U18740,N12424,like,2024-08-05 00:00:00
I065772,U08080,A01699,like,2024-06-26 00:00:00
I065773,U22557,N05587,like,2024-06-28 00:00:00
I065774,U22795,A17201,like,2024-03-22 00:00:00
I065775,U15447,A14028,like,2024-04-29 00:00:00
I065776,U28930,N09289,like,2024-07-24 00:00:00
I065777,U35021,A03285,like,2024-07-23 00:00:00
I065778,U17703,N13336,like,2024-08-15 00:00:00
I065779,U35658,A09429,comment,2024-07-30 00:00:00
I065780,U16005,A17732,like,2024-08-08 00:00:00
I065781,U25453,N11779,like,2024-07-20 00:00:00
I065782,U32901,A20471,share,2024-03-27 00:00:00
I065783,U19353,A17248,comment,2024-08-02 00:00:00
I065784,U03272,N14099,share,2024-08-02 00:00:00
I065785,U07807,A23290,share,2024-08-09 00:00:00
I065786,U39853,A02696,like,2024-08-02 00:00:00
I065787,U19708,A13798,like,2024-08-16 00:00:00
I065788,U33692,N09391,like,2024-08-10 00:00:00
I065789,U38710,A23076,share,2024-08-19 00:00:00
I065790,U22890,N04785,like,2024-07-04 00:00:00
I065791,U26124,A14502,comment,2024-08-05 00:00:00
I065792,U06244,A02791,like,2024-06-30 00:00:00
I065793,U20822,A05671,comment,2024-07-15 00:00:00
I065794,U22158,A02632,comment,2024-06-04 00:00:00
I065795,U37857,N07743,share,2024-05-23 00:00:00
I065796,U30564,A17550,like,2024-08-01 00:00:00
I065797,U33764,N00740,like,2024-07-23 00:00:00
I065798,U29762,A18135,comment,2024-08-18 00:00:00
I065799,U27506,A20195,share,2024-05-31 00:00:00
I065800,U16927,A24605,comment,2024-08-11 00:00:00
I065801,U12372,N00531,like,2024-05-14 00:00:00
I065802,U39848,A13853,like,2024-04-01 00:00:00
I065803,U14303,A03516,comment,2024-07-03 00:00:00
I065804,U13854,A02825,comment,2024-07-19 00:00:00
I065805,U35859,N08563,save_favorite,2024-06-02 00:00:00
I065806,U17861,N05852,share,2024-05-03 00:00:00
I065807,U12332,N00833,like,2024-06-26 00:00:00
I065808,U39287,A05288,like,2024-08-20 00:00:00
I065809,U19490,A20656,comment,2024-07-30 00:00:00
I065810,U23772,N06808,share,2024-07-19 00:00:00
I065811,U10790,A19628,like,2024-08-09 00:00:00
I065812,U05185,N07662,like,2024-04-29 00:00:00
I065813,U33063,A06414,like,2024-05-17 00:00:00
I065814,U37496,N07284,like,2024-07-09 00:00:00
I065815,U15390,A07460,comment,2024-07-04 00:00:00
I065816,U14367,A01419,comment,2024-04-26 00:00:00
I065817,U39289,A00698,like,2024-06-29 00:00:00
I065818,U38997,N01042,share,2024-01-29 00:00:00
I065819,U06822,A08528,comment,2024-07-08 00:00:00
I065820,U13904,N14606,share,2024-04-27 00:00:00
I065821,U29611,N04775,like,2024-07-21 00:00:00
I065822,U06081,N05091,save_favorite,2024-07-14 00:00:00
I065823,U28347,A17179,like,2024-08-17 00:00:00
I065824,U38296,A12541,like,2024-04-25 00:00:00
I065825,U26520,A18809,comment,2024-05-09 00:00:00
I065826,U09702,A00906,share,2024-06-28 00:00:00
I065827,U37266,A02449,like,2024-07-25 00:00:00
I065828,U19241,A12643,like,2024-08-17 00:00:00
I065829,U02749,N05242,like,2024-05-29 00:00:00
I065830,U04320,N08439,share,2024-08-09 00:00:00
I065831,U04511,N06957,like,2024-05-24 00:00:00
I065832,U17077,A18410,comment,2024-05-13 00:00:00
I065833,U16346,A16501,like,2024-08-05 00:00:00
I065834,U07823,N08511,share,2024-07-07 00:00:00
I065835,U30240,N06037,like,2024-07-06 00:00:00
I065836,U29805,N06150,like,2024-07-24 00:00:00
I065837,U08435,A16510,like,2024-07-19 00:00:00
I065838,U11799,N07348,like,2024-08-11 00:00:00
I065839,U34628,A20831,comment,2024-06-12 00:00:00
I065840,U20198,A05164,share,2024-07-15 00:00:00
I065841,U25703,A12612,like,2024-07-06 00:00:00
I065842,U35429,A20707,comment,2024-06-22 00:00:00
I065843,U09052,N03725,like,2024-08-07 00:00:00
I065844,U30797,N14183,save_favorite,2024-05-12 00:00:00
I065845,U33811,N08069,share,2024-08-10 00:00:00
I065846,U32674,A15444,like,2024-05-19 00:00:00
I065847,U28474,A13750,like,2024-03-16 00:00:00
I065848,U26257,N10646,save_favorite,2024-05-29 00:00:00
I065849,U26283,N12351,like,2024-08-20 00:00:00
I065850,U35256,A23334,share,2024-05-29 00:00:00
I065851,U08980,N14972,like,2024-07-12 00:00:00
I065852,U18921,A21333,comment,2024-05-15 00:00:00
I065853,U36166,N05218,like,2024-06-25 00:00:00
I065854,U22637,N11945,like,2024-08-11 00:00:00
I065855,U35743,A13235,like,2024-08-15 00:00:00
I065856,U13843,A00889,comment,2024-08-19 00:00:00
I065857,U36415,A10098,comment,2024-08-18 00:00:00
I065858,U27578,A15473,comment,2024-05-18 00:00:00
I065859,U36942,N09216,like,2024-05-18 00:00:00
I065860,U27145,N12678,save_favorite,2024-06-05 00:00:00
I065861,U17211,A06233,comment,2024-08-09 00:00:00
I065862,U11088,A19652,like,2024-07-02 00:00:00
I065863,U19966,A15658,comment,2024-08-14 00:00:00
I065864,U18989,N07291,like,2024-07-31 00:00:00
I065865,U16776,A18667,comment,2024-06-18 00:00:00
I065866,U31190,A07217,like,2024-08-20 00:00:00
I065867,U33213,A18689,share,2024-02-24 00:00:00
I065868,U27198,A10086,like,2024-06-01 00:00:00
I065869,U29092,N08090,save_favorite,2024-03-17 00:00:00
I065870,U32688,N04021,like,2024-07-06 00:00:00
I065871,U32127,N03974,save_favorite,2024-08-18 00:00:00
I065872,U05927,A22716,share,2024-05-08 00:00:00
I065873,U21514,A13059,like,2024-05-20 00:00:00
I065874,U10156,A09640,like,2024-07-25 00:00:00
I065875,U29756,N04194,save_favorite,2024-06-24 00:00:00
I065876,U32672,A14352,comment,2024-08-19 00:00:00
I065877,U39982,A07227,like,2024-08-19 00:00:00
I065878,U24978,A14416,comment,2024-08-01 00:00:00
I065879,U17851,A12583,comment,2024-06-14 00:00:00
I065880,U31635,N07100,like,2024-07-17 00:00:00
I065881,U34109,N06426,like,2024-07-13 00:00:00
I065882,U12453,N07068,like,2024-07-17 00:00:00
I065883,U36168,A10406,comment,2024-08-08 00:00:00
I065884,U04107,A00396,comment,2024-07-01 00:00:00
I065885,U29959,A04123,like,2024-07-10 00:00:00
I065886,U30965,N10909,like,2024-07-28 00:00:00
I065887,U21052,N11596,like,2024-07-11 00:00:00
I065888,U34259,A04533,like,2024-07-21 00:00:00
I065889,U06102,A18490,like,2024-06-08 00:00:00
I065890,U19074,A14965,share,2024-01-19 00:00:00
I065891,U23419,N02110,like,2024-06-12 00:00:00
I065892,U37105,A16941,like,2024-06-05 00:00:00
I065893,U22687,N13259,like,2024-04-11 00:00:00
I065894,U16084,A04905,like,2024-03-15 00:00:00
I065895,U04367,N13202,like,2024-05-27 00:00:00
I065896,U24695,A05298,comment,2024-07-06 00:00:00
I065897,U35327,N00681,save_favorite,2024-04-11 00:00:00
